0.995	9.537E+15
1.618	1.181E+16
2.065	1.348E+16
2.480	1.545E+16
3.103	1.811E+16
3.582	2.061E+16
3.950	2.148E+16
4.397	2.239E+16
4.893	2.259E+16
5.244	2.212E+16
5.660	2.152E+16
6.012	1.959E+16
6.331	1.790E+16
6.859	1.120E+16
7.132	8.498E+15
7.596	4.980E+15
7.836	3.860E+15
8.556	2.007E+15
8.829	1.316E+15
9.181	9.802E+14
9.389	8.203E+14
10.077	4.862E+14
10.557	3.444E+14
11.165	2.449E+14
11.549	2.029E+14
