   0.010 0.8013403E-001 0.8013403E-001
   0.110 0.4239820E+001 0.4239820E+001
   0.210 0.3332413E+001 0.3332413E+001
   0.310 0.2785387E+001 0.2785387E+001
   0.410 0.2446754E+001 0.2446754E+001
   0.510 0.2176256E+001 0.2176256E+001
   0.610 0.1942227E+001 0.1942227E+001
   0.710 0.1738286E+001 0.1738286E+001
   0.810 0.1562355E+001 0.1562355E+001
   0.910 0.1411919E+001 0.1411919E+001
   1.010 0.1283442E+001 0.1283442E+001
   1.110 0.1174268E+001 0.1174268E+001
   1.210 0.1080763E+001 0.1080763E+001
   1.310 0.1000213E+001 0.1000213E+001
   1.410 0.9303529E+000 0.9303529E+000
   1.510 0.8693371E+000 0.8693371E+000
   1.610 0.8156577E+000 0.8156577E+000
   1.710 0.7681486E+000 0.7681486E+000
   1.810 0.7258160E+000 0.7258160E+000
   1.910 0.6878750E+000 0.6878750E+000
   2.010 0.6536860E+000 0.6536860E+000
   2.110 0.6227246E+000 0.6227246E+000
   2.210 0.5945577E+000 0.5945577E+000
   2.310 0.5688249E+000 0.5688249E+000
   2.410 0.5452258E+000 0.5452258E+000
   2.510 0.5235057E+000 0.5235057E+000
   2.610 0.5034492E+000 0.5034492E+000
   2.710 0.4848724E+000 0.4848724E+000
   2.810 0.4676175E+000 0.4676175E+000
   2.910 0.4515484E+000 0.4515484E+000
   3.010 0.4365469E+000 0.4365469E+000
   3.110 0.4225101E+000 0.4225101E+000
   3.210 0.4093478E+000 0.4093478E+000
   3.310 0.3969808E+000 0.3969808E+000
   3.410 0.3853392E+000 0.3853392E+000
   3.510 0.3743609E+000 0.3743609E+000
   3.610 0.3639908E+000 0.3639908E+000
   3.710 0.3541797E+000 0.3541797E+000
   3.810 0.3448837E+000 0.3448837E+000
   3.910 0.3360631E+000 0.3360631E+000
   4.010 0.3276825E+000 0.3276825E+000
   4.110 0.3197097E+000 0.3197097E+000
   4.210 0.3121156E+000 0.3121156E+000
   4.310 0.3048739E+000 0.3048739E+000
   4.410 0.2979607E+000 0.2979607E+000
   4.510 0.2913540E+000 0.2913540E+000
   4.610 0.2850340E+000 0.2850340E+000
   4.710 0.2789823E+000 0.2789823E+000
   4.810 0.2731823E+000 0.2731823E+000
   4.910 0.2676185E+000 0.2676185E+000
   5.010 0.2622768E+000 0.2622768E+000
   5.110 0.2571442E+000 0.2571442E+000
   5.210 0.2522086E+000 0.2522086E+000
   5.310 0.2474589E+000 0.2474589E+000
   5.410 0.2428848E+000 0.2428848E+000
   5.510 0.2384767E+000 0.2384767E+000
   5.610 0.2342258E+000 0.2342258E+000
   5.710 0.2301238E+000 0.2301238E+000
   5.810 0.2261629E+000 0.2261629E+000
   5.910 0.2223362E+000 0.2223362E+000
   6.010 0.2186367E+000 0.2186367E+000
   6.110 0.2150584E+000 0.2150584E+000
   6.210 0.2115953E+000 0.2115953E+000
   6.310 0.2082420E+000 0.2082420E+000
   6.410 0.2049932E+000 0.2049932E+000
   6.510 0.2018444E+000 0.2018444E+000
   6.610 0.1987907E+000 0.1987907E+000
   6.710 0.1958281E+000 0.1958281E+000
   6.810 0.1929525E+000 0.1929525E+000
   6.910 0.1901602E+000 0.1901602E+000
   7.010 0.1874475E+000 0.1874475E+000
   7.110 0.1848111E+000 0.1848111E+000
   7.210 0.1822478E+000 0.1822478E+000
   7.310 0.1797547E+000 0.1797547E+000
   7.410 0.1773288E+000 0.1773288E+000
   7.510 0.1749676E+000 0.1749676E+000
   7.610 0.1726684E+000 0.1726684E+000
   7.710 0.1704289E+000 0.1704289E+000
   7.810 0.1682467E+000 0.1682467E+000
   7.910 0.1661197E+000 0.1661197E+000
   8.010 0.1640458E+000 0.1640458E+000
   8.110 0.1620230E+000 0.1620230E+000
   8.210 0.1600495E+000 0.1600495E+000
   8.310 0.1581236E+000 0.1581236E+000
   8.410 0.1562434E+000 0.1562434E+000
   8.510 0.1544074E+000 0.1544074E+000
   8.610 0.1526140E+000 0.1526140E+000
   8.710 0.1508619E+000 0.1508619E+000
   8.810 0.1491495E+000 0.1491495E+000
   8.910 0.1474755E+000 0.1474755E+000
   9.010 0.1458387E+000 0.1458387E+000
   9.110 0.1442378E+000 0.1442378E+000
   9.210 0.1426717E+000 0.1426717E+000
   9.310 0.1411393E+000 0.1411393E+000
   9.410 0.1396394E+000 0.1396394E+000
   9.510 0.1381711E+000 0.1381711E+000
   9.610 0.1367333E+000 0.1367333E+000
   9.710 0.1353251E+000 0.1353251E+000
   9.810 0.1339456E+000 0.1339456E+000
   9.910 0.1325940E+000 0.1325940E+000
  10.010 0.1312694E+000 0.1312694E+000
  10.110 0.1299710E+000 0.1299710E+000
  10.210 0.1286980E+000 0.1286980E+000
  10.310 0.1274497E+000 0.1274497E+000
  10.410 0.1262254E+000 0.1262254E+000
  10.510 0.1250244E+000 0.1250244E+000
  10.610 0.1238461E+000 0.1238461E+000
  10.710 0.1226897E+000 0.1226897E+000
  10.810 0.1215547E+000 0.1215547E+000
  10.910 0.1204406E+000 0.1204406E+000
  11.010 0.1193467E+000 0.1193467E+000
  11.110 0.1182724E+000 0.1182724E+000
  11.210 0.1172174E+000 0.1172174E+000
  11.310 0.1161810E+000 0.1161810E+000
  11.410 0.1151627E+000 0.1151627E+000
  11.510 0.1141622E+000 0.1141622E+000
  11.610 0.1131789E+000 0.1131789E+000
  11.710 0.1122124E+000 0.1122124E+000
  11.810 0.1112622E+000 0.1112622E+000
  11.910 0.1103280E+000 0.1103280E+000
  12.010 0.1094094E+000 0.1094094E+000
  12.110 0.1085059E+000 0.1085059E+000
  12.210 0.1076173E+000 0.1076173E+000
  12.310 0.1067430E+000 0.1067430E+000
  12.410 0.1058829E+000 0.1058829E+000
  12.510 0.1050365E+000 0.1050365E+000
  12.610 0.1042035E+000 0.1042035E+000
  12.710 0.1033837E+000 0.1033837E+000
  12.810 0.1025766E+000 0.1025766E+000
  12.910 0.1017821E+000 0.1017821E+000
  13.010 0.1009997E+000 0.1009997E+000
  13.110 0.1002293E+000 0.1002293E+000
  13.210 0.9947061E-001 0.9947061E-001
  13.310 0.9872327E-001 0.9872327E-001
  13.410 0.9798708E-001 0.9798708E-001
  13.510 0.9726179E-001 0.9726179E-001
  13.610 0.9654715E-001 0.9654715E-001
  13.710 0.9584294E-001 0.9584294E-001
  13.810 0.9514893E-001 0.9514893E-001
  13.910 0.9446490E-001 0.9446490E-001
  14.010 0.9379063E-001 0.9379063E-001
  14.110 0.9312592E-001 0.9312592E-001
  14.210 0.9247056E-001 0.9247056E-001
  14.310 0.9182437E-001 0.9182437E-001
  14.410 0.9118714E-001 0.9118714E-001
  14.510 0.9055870E-001 0.9055870E-001
  14.610 0.8993886E-001 0.8993886E-001
  14.710 0.8932745E-001 0.8932745E-001
  14.810 0.8872429E-001 0.8872429E-001
  14.910 0.8812922E-001 0.8812922E-001
  15.010 0.8754209E-001 0.8754209E-001
  15.110 0.8696272E-001 0.8696272E-001
  15.210 0.8639097E-001 0.8639097E-001
  15.310 0.8582670E-001 0.8582670E-001
  15.410 0.8526974E-001 0.8526974E-001
  15.510 0.8471997E-001 0.8471997E-001
  15.610 0.8417724E-001 0.8417724E-001
  15.710 0.8364142E-001 0.8364142E-001
  15.810 0.8311238E-001 0.8311238E-001
  15.910 0.8258999E-001 0.8258999E-001
  16.010 0.8207412E-001 0.8207412E-001
  16.110 0.8156466E-001 0.8156466E-001
  16.210 0.8106149E-001 0.8106149E-001
  16.310 0.8056448E-001 0.8056448E-001
  16.410 0.8007354E-001 0.8007354E-001
  16.510 0.7958854E-001 0.7958854E-001
  16.610 0.7910938E-001 0.7910938E-001
  16.710 0.7863595E-001 0.7863595E-001
  16.810 0.7816816E-001 0.7816816E-001
  16.910 0.7770590E-001 0.7770590E-001
  17.010 0.7724907E-001 0.7724907E-001
  17.110 0.7679759E-001 0.7679759E-001
  17.210 0.7635135E-001 0.7635135E-001
  17.310 0.7591027E-001 0.7591027E-001
  17.410 0.7547425E-001 0.7547425E-001
  17.510 0.7504322E-001 0.7504322E-001
  17.610 0.7461708E-001 0.7461708E-001
  17.710 0.7419575E-001 0.7419575E-001
  17.810 0.7377915E-001 0.7377915E-001
  17.910 0.7336721E-001 0.7336721E-001
  18.010 0.7295984E-001 0.7295984E-001
  18.110 0.7255697E-001 0.7255697E-001
  18.210 0.7215852E-001 0.7215852E-001
