   1.000 0.8091838E-016 0.8091838E-016
   1.100 0.1912610E-014 0.1912610E-014
   1.200 0.2985558E-013 0.2985558E-013
   1.300 0.3339762E-012 0.3339762E-012
   1.400 0.2844993E-011 0.2844993E-011
   1.500 0.1933307E-010 0.1933307E-010
   1.600 0.1086457E-009 0.1086457E-009
   1.700 0.5193655E-009 0.5193655E-009
   1.800 0.2161179E-008 0.2161179E-008
   1.900 0.7974355E-008 0.7974355E-008
   2.000 0.2649176E-007 0.2649176E-007
   2.100 0.8024001E-007 0.8024001E-007
   2.200 0.2239929E-006 0.2239929E-006
   2.300 0.5814559E-006 0.5814559E-006
   2.400 0.1414404E-005 0.1414404E-005
   2.500 0.3245028E-005 0.3245028E-005
   2.600 0.7062957E-005 0.7062957E-005
   2.700 0.1465208E-004 0.1465208E-004
   2.800 0.2910357E-004 0.2910357E-004
   2.900 0.5554789E-004 0.5554789E-004
   3.000 0.1022384E-003 0.1022384E-003
   3.100 0.1819605E-003 0.1819605E-003
   3.200 0.3140152E-003 0.3140152E-003
   3.300 0.5265693E-003 0.5265693E-003
   3.400 0.8598715E-003 0.8598715E-003
   3.500 0.1369807E-002 0.1369807E-002
   3.600 0.2131669E-002 0.2131669E-002
   3.700 0.3245168E-002 0.3245168E-002
   3.800 0.4837971E-002 0.4837971E-002
   3.900 0.7069473E-002 0.7069473E-002
   4.000 0.1012991E-001 0.1012991E-001
   4.100 0.1424101E-001 0.1424101E-001
   4.200 0.1964479E-001 0.1964479E-001
   4.300 0.2659212E-001 0.2659212E-001
   4.400 0.3532160E-001 0.3532160E-001
   4.500 0.4602769E-001 0.4602769E-001
   4.600 0.5884765E-001 0.5884765E-001
   4.700 0.7382161E-001 0.7382161E-001
   4.800 0.9089477E-001 0.9089477E-001
   4.900 0.1099227E+000 0.1099227E+000
   5.000 0.1306758E+000 0.1306758E+000
   5.100 0.1529246E+000 0.1529246E+000
   5.200 0.1764263E+000 0.1764263E+000
   5.300 0.2008191E+000 0.2008191E+000
   5.400 0.2258733E+000 0.2258733E+000
   5.500 0.2512893E+000 0.2512893E+000
   5.600 0.2767402E+000 0.2767402E+000
   5.700 0.3020317E+000 0.3020317E+000
   5.800 0.3270901E+000 0.3270901E+000
   5.900 0.3517235E+000 0.3517235E+000
   6.000 0.3757744E+000 0.3757744E+000
   6.100 0.3991099E+000 0.3991099E+000
   6.200 0.4218356E+000 0.4218356E+000
   6.300 0.4439528E+000 0.4439528E+000
   6.400 0.4654106E+000 0.4654106E+000
   6.500 0.4861625E+000 0.4861625E+000
   6.600 0.5061859E+000 0.5061859E+000
   6.700 0.5254532E+000 0.5254532E+000
   6.800 0.5440172E+000 0.5440172E+000
   6.900 0.5620200E+000 0.5620200E+000
   7.000 0.5794643E+000 0.5794643E+000
   7.100 0.5963445E+000 0.5963445E+000
   7.200 0.6126448E+000 0.6126448E+000
   7.300 0.6283545E+000 0.6283545E+000
   7.400 0.6434984E+000 0.6434984E+000
   7.500 0.6579857E+000 0.6579857E+000
   7.600 0.6720788E+000 0.6720788E+000
   7.700 0.6857724E+000 0.6857724E+000
   7.800 0.6990769E+000 0.6990769E+000
   7.900 0.7119721E+000 0.7119721E+000
   8.000 0.7244682E+000 0.7244682E+000
   8.100 0.7365485E+000 0.7365485E+000
   8.200 0.7482192E+000 0.7482192E+000
   8.300 0.7594790E+000 0.7594790E+000
   8.400 0.7703269E+000 0.7703269E+000
   8.500 0.7808042E+000 0.7808042E+000
   8.600 0.7908699E+000 0.7908699E+000
   8.700 0.8008217E+000 0.8008217E+000
   8.800 0.8105081E+000 0.8105081E+000
   8.900 0.8199240E+000 0.8199240E+000
   9.000 0.8290732E+000 0.8290732E+000
   9.100 0.8379560E+000 0.8379560E+000
   9.200 0.8465583E+000 0.8465583E+000
   9.300 0.8548914E+000 0.8548914E+000
   9.400 0.8627810E+000 0.8627810E+000
   9.500 0.8705627E+000 0.8705627E+000
   9.600 0.8780779E+000 0.8780779E+000
   9.700 0.8854104E+000 0.8854104E+000
