   0.100 0.4984110E-080 0.4984110E-080
   0.200 0.6008667E-068 0.6008667E-068
   0.300 0.1520056E-052 0.1520056E-052
   0.400 0.3085146E-043 0.3085146E-043
   0.500 0.6645586E-037 0.6645586E-037
   0.600 0.3049981E-032 0.3049981E-032
   0.700 0.1250851E-028 0.1250851E-028
   0.800 0.1002516E-025 0.1002516E-025
   0.900 0.2509386E-023 0.2509386E-023
   1.000 0.2646532E-021 0.2646532E-021
   1.100 0.1439022E-019 0.1439022E-019
   1.200 0.4646674E-018 0.4646674E-018
   1.300 0.9873013E-017 0.9873013E-017
   1.400 0.1489697E-015 0.1489697E-015
   1.500 0.1692274E-014 0.1692274E-014
   1.600 0.1513653E-013 0.1513653E-013
   1.700 0.1105362E-012 0.1105362E-012
   1.800 0.6779156E-012 0.6779156E-012
   1.900 0.3574611E-011 0.3574611E-011
   2.000 0.1652051E-010 0.1652051E-010
   2.100 0.6799279E-010 0.6799279E-010
   2.200 0.2525066E-009 0.2525066E-009
   2.300 0.8559975E-009 0.8559975E-009
   2.400 0.2674166E-008 0.2674166E-008
   2.500 0.7762316E-008 0.7762316E-008
   2.600 0.2108472E-007 0.2108472E-007
   2.700 0.5393574E-007 0.5393574E-007
   2.800 0.1306285E-006 0.1306285E-006
   2.900 0.3009172E-006 0.3009172E-006
   3.000 0.6622942E-006 0.6622942E-006
   3.100 0.1397626E-005 0.1397626E-005
   3.200 0.2837096E-005 0.2837096E-005
   3.300 0.5556881E-005 0.5556881E-005
   3.400 0.1053001E-004 0.1053001E-004
   3.500 0.1934906E-004 0.1934906E-004
   3.600 0.3455210E-004 0.3455210E-004
   3.700 0.6007032E-004 0.6007032E-004
   3.800 0.1018806E-003 0.1018806E-003
   3.900 0.1687838E-003 0.1687838E-003
   4.000 0.2735943E-003 0.2735943E-003
   4.100 0.4344474E-003 0.4344474E-003
   4.200 0.6766396E-003 0.6766396E-003
   4.300 0.1034636E-002 0.1034636E-002
   4.400 0.1554776E-002 0.1554776E-002
   4.500 0.2297506E-002 0.2297506E-002
   4.600 0.3341776E-002 0.3341776E-002
   4.700 0.4785370E-002 0.4785370E-002
   4.800 0.6749689E-002 0.6749689E-002
   4.900 0.9380370E-002 0.9380370E-002
   5.000 0.1284305E-001 0.1284305E-001
   5.100 0.1732453E-001 0.1732453E-001
   5.200 0.2301908E-001 0.2301908E-001
   5.300 0.3011895E-001 0.3011895E-001
   5.400 0.3879406E-001 0.3879406E-001
   5.500 0.4917827E-001 0.4917827E-001
   5.600 0.6134618E-001 0.6134618E-001
   5.700 0.7530111E-001 0.7530111E-001
   5.800 0.9097522E-001 0.9097522E-001
   5.900 0.1082295E+000 0.1082295E+000
   6.000 0.1269002E+000 0.1269002E+000
   6.100 0.1468173E+000 0.1468173E+000
   6.200 0.1677161E+000 0.1677161E+000
   6.300 0.1893713E+000 0.1893713E+000
   6.400 0.2115992E+000 0.2115992E+000
   6.500 0.2340918E+000 0.2340918E+000
   6.600 0.2567010E+000 0.2567010E+000
   6.700 0.2792886E+000 0.2792886E+000
   6.800 0.3016746E+000 0.3016746E+000
   6.900 0.3237061E+000 0.3237061E+000
   7.000 0.3453395E+000 0.3453395E+000
   7.100 0.3665218E+000 0.3665218E+000
   7.200 0.3872676E+000 0.3872676E+000
   7.300 0.4074847E+000 0.4074847E+000
   7.400 0.4271163E+000 0.4271163E+000
   7.500 0.4461620E+000 0.4461620E+000
   7.600 0.4647090E+000 0.4647090E+000
   7.700 0.4827695E+000 0.4827695E+000
   7.800 0.5003254E+000 0.5003254E+000
   7.900 0.5173665E+000 0.5173665E+000
   8.000 0.5338725E+000 0.5338725E+000
   8.100 0.5498441E+000 0.5498441E+000
   8.200 0.5652970E+000 0.5652970E+000
   8.300 0.5803335E+000 0.5803335E+000
   8.400 0.5949787E+000 0.5949787E+000
   8.500 0.6092286E+000 0.6092286E+000
   8.600 0.6230710E+000 0.6230710E+000
   8.700 0.6365024E+000 0.6365024E+000
   8.800 0.6495261E+000 0.6495261E+000
   8.900 0.6621416E+000 0.6621416E+000
   9.000 0.6743494E+000 0.6743494E+000
   9.100 0.6862388E+000 0.6862388E+000
   9.200 0.6978478E+000 0.6978478E+000
   9.300 0.7091625E+000 0.7091625E+000
   9.400 0.7201943E+000 0.7201943E+000
   9.500 0.7309339E+000 0.7309339E+000
   9.600 0.7413576E+000 0.7413576E+000
   9.700 0.7515049E+000 0.7515049E+000
   9.800 0.7613504E+000 0.7613504E+000
   9.900 0.7708897E+000 0.7708897E+000
  10.000 0.7801552E+000 0.7801552E+000
  10.100 0.7892157E+000 0.7892157E+000
  10.200 0.7980718E+000 0.7980718E+000
  10.300 0.8067313E+000 0.8067313E+000
  10.400 0.8151855E+000 0.8151855E+000
  10.500 0.8234404E+000 0.8234404E+000
  10.600 0.8314785E+000 0.8314785E+000
  10.700 0.8393149E+000 0.8393149E+000
  10.800 0.8469321E+000 0.8469321E+000
  10.900 0.8543366E+000 0.8543366E+000
  11.000 0.8615305E+000 0.8615305E+000
  11.100 0.8683812E+000 0.8683812E+000
  11.200 0.8752129E+000 0.8752129E+000
  11.300 0.8818750E+000 0.8818750E+000
  11.400 0.8884308E+000 0.8884308E+000
  11.500 0.8948556E+000 0.8948556E+000
  11.600 0.9011358E+000 0.9011358E+000
  11.700 0.9072850E+000 0.9072850E+000
  11.800 0.9132793E+000 0.9132793E+000
  11.900 0.9191286E+000 0.9191286E+000
  12.000 0.9248390E+000 0.9248390E+000
  12.100 0.9302711E+000 0.9302711E+000
  12.200 0.9356905E+000 0.9356905E+000
  12.300 0.9409554E+000 0.9409554E+000
  12.400 0.9460761E+000 0.9460761E+000
  12.500 0.9510709E+000 0.9510709E+000
  12.600 0.9559761E+000 0.9559761E+000
  12.700 0.9607862E+000 0.9607862E+000
  12.800 0.9655042E+000 0.9655042E+000
  12.900 0.9701195E+000 0.9701195E+000
  13.000 0.9746434E+000 0.9746434E+000
  13.100 0.9790709E+000 0.9790709E+000
  13.200 0.9834066E+000 0.9834066E+000
  13.300 0.9876438E+000 0.9876438E+000
  13.400 0.9917911E+000 0.9917911E+000
  13.500 0.9958417E+000 0.9958417E+000
  13.600 0.9997933E+000 0.9997933E+000
  13.700 0.1003648E+001 0.1003648E+001
  13.800 0.1007401E+001 0.1007401E+001
  13.900 0.1011042E+001 0.1011042E+001
  14.000 0.1014603E+001 0.1014603E+001
  14.100 0.1018092E+001 0.1018092E+001
  14.200 0.1021517E+001 0.1021517E+001
  14.300 0.1024878E+001 0.1024878E+001
  14.400 0.1028173E+001 0.1028173E+001
  14.500 0.1031396E+001 0.1031396E+001
  14.600 0.1034550E+001 0.1034550E+001
  14.700 0.1037641E+001 0.1037641E+001
  14.800 0.1040681E+001 0.1040681E+001
  14.900 0.1043653E+001 0.1043653E+001
  15.000 0.1046569E+001 0.1046569E+001
  15.100 0.1049385E+001 0.1049385E+001
  15.200 0.1052194E+001 0.1052194E+001
  15.300 0.1054933E+001 0.1054933E+001
  15.400 0.1057601E+001 0.1057601E+001
  15.500 0.1060207E+001 0.1060207E+001
  15.600 0.1062732E+001 0.1062732E+001
  15.700 0.1065201E+001 0.1065201E+001
  15.800 0.1067623E+001 0.1067623E+001
  15.900 0.1069999E+001 0.1069999E+001
  16.000 0.1072322E+001 0.1072322E+001
  16.100 0.1074597E+001 0.1074597E+001
  16.200 0.1076823E+001 0.1076823E+001
  16.300 0.1078996E+001 0.1078996E+001
  16.400 0.1081127E+001 0.1081127E+001
  16.500 0.1083217E+001 0.1083217E+001
  16.600 0.1085260E+001 0.1085260E+001
  16.700 0.1087273E+001 0.1087273E+001
  16.800 0.1089251E+001 0.1089251E+001
  16.900 0.1091190E+001 0.1091190E+001
  17.000 0.1093070E+001 0.1093070E+001
  17.100 0.1094945E+001 0.1094945E+001
  17.200 0.1096788E+001 0.1096788E+001
  17.300 0.1098584E+001 0.1098584E+001
  17.400 0.1100333E+001 0.1100333E+001
  17.500 0.1102031E+001 0.1102031E+001
  17.600 0.1103688E+001 0.1103688E+001
  17.700 0.1105314E+001 0.1105314E+001
  17.800 0.1106901E+001 0.1106901E+001
  17.900 0.1108451E+001 0.1108451E+001
  18.000 0.1109961E+001 0.1109961E+001
  18.100 0.1111369E+001 0.1111369E+001
  18.200 0.1112807E+001 0.1112807E+001
  18.300 0.1114204E+001 0.1114204E+001
  18.400 0.1115565E+001 0.1115565E+001
  18.500 0.1116899E+001 0.1116899E+001
  18.600 0.1118208E+001 0.1118208E+001
  18.700 0.1119376E+001 0.1119376E+001
  18.800 0.1120639E+001 0.1120639E+001
  18.900 0.1121885E+001 0.1121885E+001
  19.000 0.1123126E+001 0.1123126E+001
  19.100 0.1124342E+001 0.1124342E+001
  19.200 0.1125546E+001 0.1125546E+001
  19.300 0.1126725E+001 0.1126725E+001
  19.400 0.1127890E+001 0.1127890E+001
  19.500 0.1129015E+001 0.1129015E+001
  19.600 0.1130108E+001 0.1130108E+001
  19.700 0.1131168E+001 0.1131168E+001
  19.800 0.1132202E+001 0.1132202E+001
