   0.100 0.1436929E-081 0.1436929E-081
   0.200 0.3114092E-069 0.3114092E-069
   0.300 0.1647856E-053 0.1647856E-053
   0.400 0.5225221E-044 0.5225221E-044
   0.500 0.1524207E-037 0.1524207E-037
   0.600 0.8742448E-033 0.8742448E-033
   0.700 0.4260750E-029 0.4260750E-029
   0.800 0.3923034E-026 0.3923034E-026
   0.900 0.1100947E-023 0.1100947E-023
   1.000 0.1278089E-021 0.1278089E-021
   1.100 0.7546643E-020 0.7546643E-020
   1.200 0.2616545E-018 0.2616545E-018
   1.300 0.5918361E-017 0.5918361E-017
   1.400 0.9439557E-016 0.9439557E-016
   1.500 0.1126406E-014 0.1126406E-014
   1.600 0.1053287E-013 0.1053287E-013
   1.700 0.8006096E-013 0.8006096E-013
   1.800 0.5092090E-012 0.5092090E-012
   1.900 0.2775686E-011 0.2775686E-011
   2.000 0.1322436E-010 0.1322436E-010
   2.100 0.5596771E-010 0.5596771E-010
   2.200 0.2132860E-009 0.2132860E-009
   2.300 0.7404286E-009 0.7404286E-009
   2.400 0.2364567E-008 0.2364567E-008
   2.500 0.7006091E-008 0.7006091E-008
   2.600 0.1939576E-007 0.1939576E-007
   2.700 0.5050488E-007 0.5050488E-007
   2.800 0.1243540E-006 0.1243540E-006
   2.900 0.2909974E-006 0.2909974E-006
   3.000 0.6497773E-006 0.6497773E-006
   3.100 0.1390082E-005 0.1390082E-005
   3.200 0.2858253E-005 0.2858253E-005
   3.300 0.5665519E-005 0.5665519E-005
   3.400 0.1085719E-004 0.1085719E-004
   3.500 0.2016272E-004 0.2016272E-004
   3.600 0.3636387E-004 0.3636387E-004
   3.700 0.6382586E-004 0.6382586E-004
   3.800 0.1092125E-003 0.1092125E-003
   3.900 0.1824423E-003 0.1824423E-003
   4.000 0.2980541E-003 0.2980541E-003
   4.100 0.4768467E-003 0.4768467E-003
   4.200 0.7477649E-003 0.7477649E-003
   4.300 0.1150805E-002 0.1150805E-002
   4.400 0.1739749E-002 0.1739749E-002
   4.500 0.2585373E-002 0.2585373E-002
   4.600 0.3779489E-002 0.3779489E-002
   4.700 0.5437193E-002 0.5437193E-002
   4.800 0.7700489E-002 0.7700489E-002
   4.900 0.1073747E-001 0.1073747E-001
   5.000 0.1474176E-001 0.1474176E-001
   5.100 0.1992394E-001 0.1992394E-001
   5.200 0.2649892E-001 0.2649892E-001
   5.300 0.3467292E-001 0.3467292E-001
   5.400 0.4462211E-001 0.4462211E-001
   5.500 0.5645139E-001 0.5645139E-001
   5.600 0.7021111E-001 0.7021111E-001
   5.700 0.8585107E-001 0.8585107E-001
   5.800 0.1032475E+000 0.1032475E+000
   5.900 0.1222372E+000 0.1222372E+000
   6.000 0.1426033E+000 0.1426033E+000
   6.100 0.1640673E+000 0.1640673E+000
   6.200 0.1865137E+000 0.1865137E+000
   6.300 0.2097431E+000 0.2097431E+000
   6.400 0.2334241E+000 0.2334241E+000
   6.500 0.2572492E+000 0.2572492E+000
   6.600 0.2809459E+000 0.2809459E+000
   6.700 0.3042692E+000 0.3042692E+000
   6.800 0.3270838E+000 0.3270838E+000
   6.900 0.3494151E+000 0.3494151E+000
   7.000 0.3713664E+000 0.3713664E+000
   7.100 0.3928856E+000 0.3928856E+000
   7.200 0.4139602E+000 0.4139602E+000
   7.300 0.4345753E+000 0.4345753E+000
   7.400 0.4547723E+000 0.4547723E+000
   7.500 0.4745252E+000 0.4745252E+000
   7.600 0.4938008E+000 0.4938008E+000
   7.700 0.5125586E+000 0.5125586E+000
   7.800 0.5306932E+000 0.5306932E+000
   7.900 0.5481342E+000 0.5481342E+000
   8.000 0.5648419E+000 0.5648419E+000
   8.100 0.5809736E+000 0.5809736E+000
   8.200 0.5964891E+000 0.5964891E+000
   8.300 0.6113712E+000 0.6113712E+000
   8.400 0.6256442E+000 0.6256442E+000
   8.500 0.6393720E+000 0.6393720E+000
   8.600 0.6526532E+000 0.6526532E+000
   8.700 0.6655939E+000 0.6655939E+000
   8.800 0.6783222E+000 0.6783222E+000
   8.900 0.6909158E+000 0.6909158E+000
   9.000 0.7034447E+000 0.7034447E+000
   9.100 0.7159444E+000 0.7159444E+000
   9.200 0.7283921E+000 0.7283921E+000
   9.300 0.7407274E+000 0.7407274E+000
   9.400 0.7528570E+000 0.7528570E+000
   9.500 0.7646733E+000 0.7646733E+000
   9.600 0.7760622E+000 0.7760622E+000
   9.700 0.7870298E+000 0.7870298E+000
   9.800 0.7975671E+000 0.7975671E+000
   9.900 0.8075879E+000 0.8075879E+000
  10.000 0.8170372E+000 0.8170372E+000
  10.100 0.8258902E+000 0.8258902E+000
  10.200 0.8341731E+000 0.8341731E+000
  10.300 0.8419299E+000 0.8419299E+000
  10.400 0.8492484E+000 0.8492484E+000
  10.500 0.8562186E+000 0.8562186E+000
  10.600 0.8629545E+000 0.8629545E+000
  10.700 0.8695809E+000 0.8695809E+000
  10.800 0.8762004E+000 0.8762004E+000
  10.900 0.8829148E+000 0.8829148E+000
  11.000 0.8897702E+000 0.8897702E+000
  11.100 0.8968563E+000 0.8968563E+000
  11.200 0.9041533E+000 0.9041533E+000
  11.300 0.9116682E+000 0.9116682E+000
  11.400 0.9193598E+000 0.9193598E+000
  11.500 0.9271730E+000 0.9271730E+000
  11.600 0.9349875E+000 0.9349875E+000
  11.700 0.9427308E+000 0.9427308E+000
  11.800 0.9503144E+000 0.9503144E+000
  11.900 0.9576131E+000 0.9576131E+000
  12.000 0.9646681E+000 0.9646681E+000
  12.100 0.9713890E+000 0.9713890E+000
  12.200 0.9777044E+000 0.9777044E+000
  12.300 0.9835565E+000 0.9835565E+000
  12.400 0.9889123E+000 0.9889123E+000
  12.500 0.9937636E+000 0.9937636E+000
  12.600 0.9981143E+000 0.9981143E+000
  12.700 0.1001981E+001 0.1001981E+001
